Clothing ID,Age,Title,Rating,Division Name
1091,31,Odd shape.,neutral,General
861,58,Disappointed purchase,very unsatisfied,General
1086,47,Not great,unsatisfied,General Petite
1195,45,Not great,neutral,General
850,70,Retro chambray shirt,very satisfied,General
1086,48,Lovely slim dress,satisfied,General Petite
1091,41,Classy and practical,very satisfied,General
959,46,Great staple piece,satisfied,General Petite
1086,47,Loved floral design not the dress,neutral,General Petite
1086,63,,neutral,General Petite
861,32,Shirt has slits!,neutral,General
1091,63,Large and thin,neutral,General
868,64,"Nice, but not for me",neutral,General
1091,50,"Warm dress, slightly itchy",satisfied,General
1091,50,Love!,very satisfied,General
861,37,,very satisfied,General
1091,36,Dress is extremely pear-shaped.,unsatisfied,General
1091,39,"Simple, yet sophisticated",very satisfied,General
1091,39,Nice dress but what's with the hips?,satisfied,General
861,43,Loooooooow cut,neutral,General
850,40,,satisfied,General
861,62,Runs large for brand,satisfied,General
863,32,,satisfied,General Petite
636,28,See through,very unsatisfied,General Petite
636,26,Cute cover up,very satisfied,General Petite
232,40,,very satisfied,Initmates
636,41,Very cute style,satisfied,General Petite
863,61,,satisfied,General Petite
636,39,Great swim cover or pj dress,satisfied,General Petite
863,69,Love the color,very satisfied,General Petite
232,57,Poor quality,very unsatisfied,Initmates
636,44,Bathing suit coverup or pjs,satisfied,General Petite
863,66,New love??,very satisfied,General Petite
636,35,Disappointing quality,unsatisfied,General Petite
863,80,,very satisfied,General Petite
636,46,Crossback day dress,neutral,General Petite
996,33,Xl runs small,neutral,General Petite
792,29,Cute & comfy,very satisfied,Initmates
996,38,Great buy!,very satisfied,General Petite
828,59,Love,very satisfied,General
861,53,"More colors, please!",very satisfied,General
828,46,Not for me,neutral,General
819,55,Great top,very satisfied,General
828,25,"Beautiful top, but not on me",neutral,General
828,83,So wanted to love.....,very unsatisfied,General
996,74,Darker in person,satisfied,General Petite
818,38,Chic top,satisfied,General Petite
996,45,Lovely skirt for the fall,very satisfied,General Petite
861,45,T.la's cutest tee. ever!,very satisfied,General
135,27,Perfect shorts!,very satisfied,General Petite
828,45,Cutest top ever,very satisfied,General
861,69,,very satisfied,General
716,32,,very satisfied,Initmates
135,35,Great summer shorts,very satisfied,General Petite
996,51,Cute and stylish,very satisfied,General Petite
135,30,I love them,very satisfied,General Petite
135,45,Stretches out,satisfied,General Petite
861,34,"Cute design, poor quality",very unsatisfied,General
861,35,,very satisfied,General Petite
830,34,A flattering peplum top,satisfied,General
939,39,Love so much i got three,very satisfied,General
828,50,Gorgeous green,neutral,General
830,34,Good quality,satisfied,General
861,52,It's in the details,very satisfied,General
1009,42,Great transition to fall,satisfied,General Petite
831,35,Pretty,satisfied,General
1072,35,,unsatisfied,General Petite
1081,51,Romantic,very satisfied,General Petite
1052,31,Very cute but cheaply made,unsatisfied,General Petite
1081,37,Uneven reviews - but i love it,satisfied,General Petite
1099,37,,neutral,General
1081,46,Dress it up or down,very satisfied,General Petite
860,59,,unsatisfied,General Petite
860,45,Beautiful color and style,satisfied,General Petite
1081,49,Super comfortable,very satisfied,General Petite
867,43,Poorly constructed and unflattering,very unsatisfied,General
1081,48,,very satisfied,General Petite
1099,43,Unflattering - too flowy,neutral,General
1099,28,Charming,satisfied,General
1081,48,"Cute, but oversized",satisfied,General Petite
1081,36,,very satisfied,General Petite
1081,42,,very satisfied,General Petite
932,36,Cute little fox,very satisfied,General
1081,30,Love!,very satisfied,General Petite
1099,31,Gorgeous dress but runs large,satisfied,General
1081,39,Material is amazing,very satisfied,General Petite
860,40,Just okay,unsatisfied,General Petite
1081,53,Love this dress,very satisfied,General Petite
1099,39,Fun and different,very satisfied,General
1063,42,A bit thin,neutral,General
860,46,Pretty tank,very satisfied,General Petite
860,59,Original top - runs large,satisfied,General Petite
1081,45,"Pretty, but too loose and sacky",unsatisfied,General Petite
1081,53,,neutral,General Petite
1081,42,Super comfortable and flattering,very satisfied,General Petite
867,43,"Fun, flattering shirt",very satisfied,General
860,21,Love it!,very satisfied,General
1099,69,Great dress!!!,very satisfied,General
1081,58,Love it except...,satisfied,General Petite
1081,43,This is a must-buy!,very satisfied,General Petite
867,42,"Comfy, flattering, and classy",very satisfied,General
860,41,Exactly as i'd hoped for.,very satisfied,General
1081,55,Perfect dress for a civil ceremony!,very satisfied,General Petite
1081,39,??this,very satisfied,General Petite
843,54,Does not have a straight line fit,unsatisfied,General
860,67,Love this!,very satisfied,General
867,42,Relaxing versatile top,satisfied,General
1081,60,Another dolan classic,very satisfied,General Petite
1099,23,Another adorable tylho dress!,very satisfied,General
860,49,Perfectly cut!,very satisfied,General
860,68,Sleeveless ruffled top,very satisfied,General
1099,48,Polka love!,very satisfied,General
860,25,Cute but gigantic,neutral,General
1081,43,,very satisfied,General Petite
1081,66,Not for me,neutral,General Petite
1081,43,,very satisfied,General Petite
860,33,Boxy fit,neutral,General
1081,39,,very satisfied,General Petite
843,32,Nice too but not what you expect from photo,neutral,General
1081,52,Beautiful/runs large,satisfied,General Petite
860,54,Practical femininity,very satisfied,General
1100,38,Beautiful print,satisfied,General
1081,32,"Amazing product fit, black color looks faded",satisfied,General Petite
1099,32,Fun and easy dress,very satisfied,General
986,42,Love it,satisfied,General Petite
1099,60,,very satisfied,General
843,43,Easy summer top,very satisfied,General
1099,28,Lovely style!,very satisfied,General
1081,68,Lovelovelove!,very satisfied,General Petite
1099,38,Ok curvy peeps! ;),very satisfied,General
1100,39,Just as pictured.,very satisfied,General
1081,39,Great dress,satisfied,General Petite
860,52,Boho vibe,very satisfied,General
1135,53,,very unsatisfied,General
860,60,Pleated ruffle tank crimson,very satisfied,General
860,39,Too fussy and too big in the wrong places,unsatisfied,General
460,43,Great summer staple,very satisfied,General
819,43,,neutral,General
460,34,Not for me but seemed like good quality,satisfied,General
831,33,Nightbelle halter top,very satisfied,General
933,54,Love this pullover but to late for the off white,very satisfied,General Petite
460,41,Surprised by how much i like it,very satisfied,General
460,29,,satisfied,General
460,38,Gto for a summer night out,very satisfied,General
460,46,Adorable!,satisfied,General
1081,55,Cute dress,very satisfied,General Petite
1033,53,Nice but no...,neutral,General Petite
1081,26,Warning for busty ladies - othewise perfect!,satisfied,General Petite
460,37,Perfect - at first :(,unsatisfied,General
1081,40,Charming dress,very satisfied,General Petite
1081,43,Polka dot perfection,satisfied,General Petite
831,64,Beautiful but strange back design,satisfied,General
819,53,Too boxy for petite frame,satisfied,General
1081,35,This dress hit the spot...,very satisfied,General Petite
1081,35,,satisfied,General Petite
819,62,Will be wearing this shirt all summer!,very satisfied,General
1081,45,Adorable dress,very satisfied,General Petite
819,50,Blousy back,satisfied,General
1081,45,Just perfect!,very satisfied,General Petite
1081,55,Lovely just lovely,very satisfied,General Petite
1081,35,Great bra-less option,very satisfied,General Petite
898,47,Midnight dream,very satisfied,General Petite
1081,57,Runs short,satisfied,General Petite
460,48,Too narrow for this romper,neutral,General
819,46,"Metallic gold in peach, not so apparent in photos",satisfied,General
819,52,Gotta love lurex,satisfied,General
460,41,Not as expected,unsatisfied,General
1033,57,Low in the back.,satisfied,General
943,43,This looks different in person,neutral,General
819,45,Beware shrinkage!,very unsatisfied,General
1081,41,Pretty and flattering,very satisfied,General Petite
898,44,Bohemian *light*,satisfied,General Petite
866,60,Wrong mountain,unsatisfied,General
1081,34,"Busty ladies with curves, size up!",satisfied,General Petite
460,31,Amazing,very satisfied,General
1081,57,So so cute!,very satisfied,General Petite
460,25,Great color,satisfied,General
460,53,I love it!,very satisfied,General
460,44,Love!,very satisfied,General
1033,48,Love,very satisfied,General
448,28,"Cute, breezy shorts",very satisfied,General
460,34,Great romper - but read the reviews about washing!,very satisfied,General
460,25,So adorable,very satisfied,General
1094,36,Cute dress,satisfied,General Petite
860,43,Great versatile top,satisfied,General Petite
895,36,,very satisfied,General Petite
1056,49,Super cute,very satisfied,General Petite
1094,48,Beautiful dress,very satisfied,General Petite
1094,46,Cute and flattering but some flaws,neutral,General Petite
257,33,,very satisfied,Initmates
1055,60,Not side zip and huge!,very unsatisfied,General Petite
860,33,,very satisfied,General Petite
860,39,Meh,neutral,General Petite
1094,32,Perfect for summer,very satisfied,General Petite
895,37,Yummysweater,neutral,General Petite
1056,57,Favorite brand,very satisfied,General Petite
1030,28,Sadly had to return,unsatisfied,General
257,39,Super comfortable and surprisingly warm,satisfied,Initmates
907,47,,very unsatisfied,General Petite
1147,36,Great design,unsatisfied,General
1078,35,,very satisfied,General
257,61,Very cute and comfy,very satisfied,Initmates
1094,62,Cute dress,satisfied,General Petite
1055,36,,very unsatisfied,General Petite
866,23,Weird seams,unsatisfied,General
895,23,,very satisfied,General Petite
1094,29,Seriously comfortable with vivid colors!,satisfied,General Petite
863,73,,neutral,General
1094,36,Love it,very satisfied,General Petite
895,31,Perfect fall sweater,very satisfied,General Petite
828,53,Soft and lovely,very satisfied,General Petite
860,37,,very satisfied,General Petite
1055,39,Looser fit and thin,satisfied,General Petite
907,39,Love - soft and feminine,very satisfied,General Petite
895,63,Love this sweater in black,very satisfied,General Petite
1094,30,Fit and flattering,very satisfied,General Petite
1056,42,Great casual pants,very satisfied,General Petite
895,43,Great sweater for fall,very satisfied,General Petite
1094,42,Beautiful fit,satisfied,General Petite
907,41,Love this top! simple with pretty detail.,very satisfied,General Petite
895,41,"Beautiful, soft cashmere",very satisfied,General Petite
860,42,Not as expected,unsatisfied,General Petite
1056,59,Sizing inconsistent,neutral,General Petite
1055,29,Perfect work pants for warm weather,satisfied,General Petite
860,39,Cute top!,very satisfied,General Petite
270,41,Gorgeous!,very satisfied,Initmates
860,27,Love it!,very satisfied,General Petite
895,48,Perfect fall/winter swearter,very satisfied,General Petite
1094,54,Cute dress,satisfied,General Petite
1094,67,Love it!,very satisfied,General Petite
860,33,Fabric looks inexpensive,neutral,General Petite
1094,29,,very satisfied,General Petite
1056,23,Super cute pants!,very satisfied,General Petite
257,48,Wonderfully soft jacket,very satisfied,Initmates
895,20,"Lightweight, sheer sweater",neutral,General Petite
895,76,Belt missing,neutral,General Petite
1056,52,So comfortable!,very satisfied,General Petite
828,36,,satisfied,General
